Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
Vino 'Veneto' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosso,vino 'Rosso',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Bianco Passito,vino 'Bianco Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Novello, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Bianco,vino 'Bianco',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso Frizzante, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Venezia' Rosso,vino 'Rosso',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Merlot': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
Vino 'Venezia' Rosato O Rosè Frizzante,vino 'Rosato O Rosè Frizzante',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Bianca O Nera': massimo (<=) 30%, Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Bianca O Nera', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
"Vino 'Venezia' Bianco, varietà Pinot grigio'",vino 'Bianco',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Grigio': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Pinot Grigio'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
"Vino 'Venezia' Rosso, varietà Cabernet Sauvignon'",vino 'Rosso',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Sauvignon'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
"Vino 'Venezia' Bianco, varietà Chardonnay'",vino 'Bianco',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
"Vino 'Venezia' Rosso, varietà Cabernet franc'",vino 'Rosso',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
"Vino 'Venezia' Rosso, varietà Merlot'",vino 'Rosso',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Merlot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
Vino 'Venezia' Bianco Frizzante,vino 'Bianco Frizzante',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 50%, Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano', Vitigno 'Glera': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Glera', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
Vino 'Venezia' Rosato O Rosè,"vino 'Rosato O Rosè', vino 'Rosato O Rosé'",DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
Vino 'Venezia' Rosato O Rosè Spumante,vino 'Rosato O Rosè Spumante',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 30%, Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese': minimo (>=) 70%",70%,30%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
Vino 'Venezia' Bianco Spumante,vino 'Bianco Spumante',DOC vino 'Venezia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 50%, Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano', Vitigno 'Glera': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Glera', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano'",Veneto,"Provincia di Venice, Provincia di Treviso",Treviso
"Vino 'Verona o Provincia di Verona o Veronese' Novello, varietà due vitigni a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Corvina, Merlot, Pinot nero (anche vinificato in bianco), Corvinone, Gosen, Sennen, Syrah, Oseleta, Carmenere, Rebo, Rossignola, Petit Verdot, Teroldego'","vino 'Novello ', vino 'Novello'",IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Corvina', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Oseleta', Vitigno 'Carmenere', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Petit Verdot', Vitigno 'Teroldego': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Merlot', Vitigno 'Oseleta', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Teroldego'",Veneto,Provincia di Verona,
Vino 'Verona o Provincia di Verona o Veronese' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Verona o Provincia di Verona o Veronese',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Bianco Frizzante, varietà un vitigno a bacca bianca tra: Chardonnay, Garganega, Pinot bianco, Pinot grigio, Riesling, Sauvignon, Tai, Trebbiano, Goldtraminer'",vino 'Bianco Frizzante',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Toscano', Vitigno 'Trebbiano Di Soave', Vitigno 'Goldtraminer': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Goldtraminer', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Veneto,Provincia di Verona,
Vino 'Verona o Provincia di Verona o Veronese' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Verona o Provincia di Verona o Veronese',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Bianco, varietà un vitigno a bacca bianca tra: Chardonnay, Garganega, Pinot bianco, Pinot grigio, Riesling, Sauvignon, Tai, Trebbiano, Goldtraminer'",vino 'Bianco',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Toscano', Vitigno 'Trebbiano Di Soave', Vitigno 'Goldtraminer': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Goldtraminer', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Novello, varietà un vitigno a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Corvina, Merlot, Pinot nero (anche vinificato in bianco), Corvinone, Gosen, Sennen, Syrah, Oseleta, Carmenere, Rebo, Rossignola, Petit Verdot, Teroldego'","vino 'Novello ', vino 'Novello'",IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Corvina', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Oseleta', Vitigno 'Carmenere', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Petit Verdot', Vitigno 'Teroldego': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Merlot', Vitigno 'Oseleta', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Teroldego'",Veneto,Provincia di Verona,
Vino 'Verona o Provincia di Verona o Veronese' Bianco,vino 'Bianco',IGT vino 'Verona o Provincia di Verona o Veronese',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,Provincia di Verona,
Vino 'Verona o Provincia di Verona o Veronese' Rosato,vino 'Rosato',IGT vino 'Verona o Provincia di Verona o Veronese',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Rosso, varietà un vitigno a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Corvina, Merlot, Pinot nero (anche vinificato in bianco), Corvinone, Gosen, Sennen, Syrah, Oseleta, Carmenere, Rebo, Rossignola, Petit Verdot, Teroldego'",vino 'Rosso',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Corvina', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Oseleta', Vitigno 'Carmenere', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Petit Verdot', Vitigno 'Teroldego': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Merlot', Vitigno 'Oseleta', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Teroldego'",Veneto,Provincia di Verona,
Vino 'Verona o Provincia di Verona o Veronese' Rosso,vino 'Rosso',IGT vino 'Verona o Provincia di Verona o Veronese',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Rosso Frizzante, varietà un vitigno a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Corvina, Merlot, Pinot nero (anche vinificato in bianco), Corvinone, Gosen, Sennen, Syrah, Oseleta, Carmenere, Rebo, Rossignola, Petit Verdot, Teroldego'",vino 'Rosso Frizzante',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Corvina', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Oseleta', Vitigno 'Carmenere', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Petit Verdot', Vitigno 'Teroldego': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Merlot', Vitigno 'Oseleta', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Teroldego'",Veneto,Provincia di Verona,
Vino 'Verona o Provincia di Verona o Veronese' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Verona o Provincia di Verona o Veronese',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,Provincia di Verona,
Vino 'Verona o Provincia di Verona o Veronese' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Verona o Provincia di Verona o Veronese',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Rosso Frizzante, varietà due vitigni a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Corvina, Merlot, Pinot nero (anche vinificato in bianco), Corvinone, Gosen, Sennen, Syrah, Oseleta, Carmenere, Rebo, Rossignola, Petit Verdot, Teroldego'",vino 'Rosso Frizzante',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Corvina', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Oseleta', Vitigno 'Carmenere', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Petit Verdot', Vitigno 'Teroldego': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Merlot', Vitigno 'Oseleta', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Teroldego'",Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Rosso, varietà due vitigni a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Corvina, Merlot, Pinot nero (anche vinificato in bianco), Corvinone, Gosen, Sennen, Syrah, Oseleta, Carmenere, Rebo, Rossignola, Petit Verdot, Teroldego'",vino 'Rosso',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Corvina', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Oseleta', Vitigno 'Carmenere', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Petit Verdot', Vitigno 'Teroldego': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Merlot', Vitigno 'Oseleta', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Teroldego'",Veneto,Provincia di Verona,
