Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Cortese'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Cortese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Cortese'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
Vino 'Oltrepò Pavese' Rosso Riserva,vino 'Rosso Riserva',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco, varietà Cortese'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Cortese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Cortese'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Chardonnay'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
Vino 'Oltrepò Pavese' Rosato Frizzante,vino 'Rosato Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Rosso Frizzante, varietà Barbera'",vino 'Rosso Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Malvasia'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Di Candia Aromatica': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Di Candia Aromatica'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Rosato, varietà Pinot nero (vinificato in rosato)'",vino 'Rosato',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Rosso, varietà Cabernet Sauvignon'",vino 'Rosso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Sauvignon'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
Vino 'Oltrepò Pavese' Rosato,vino 'Rosato',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Chardonnay'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco, varietà Chardonnay'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Rosato Frizzante, varietà Pinot nero (vinificato in rosato)'",vino 'Rosato Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco', Vitigno 'Chardonnay': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Chardonnay', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Rosso Riserva, varietà Barbera'",vino 'Rosso Riserva',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Cortese'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Cortese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Cortese'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco, varietà Malvasia'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Malvasia Di Candia Aromatica': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Malvasia Di Candia Aromatica'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco, varietà Moscato'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Riserva, varietà Riesling'",vino 'Bianco Riserva',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Nero', Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Moscato'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Rosso, varietà Barbera'",vino 'Rosso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco, varietà Sauvignon'",vino 'Bianco',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Sauvignon': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Sauvignon'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Riesling'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Nero', Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Frizzante, varietà Riesling'",vino 'Bianco Frizzante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Pinot Nero', Vitigno 'Pinot Grigio', Vitigno 'Pinot Bianco': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Pinot Nero', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
Vino 'Oltrepò Pavese' Rosso,vino 'Rosso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Barbera': massimo (<=) 65%, Vitigno 'Barbera': minimo (>=) 25%, Vitigno 'Croatina': massimo (<=) 65%, Vitigno 'Croatina': minimo (>=) 25%, Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)', Vitigno 'Pinot Nero': massimo (<=) 45%",25%,"15%, 45%, 65%","Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Barbera', Vitigno 'Croatina', Vitigno 'Pinot Nero', Vitigno 'Uva Rara', Vitigno 'Vespolina (Ughetta)'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Liquoroso, varietà Moscato'",vino 'Bianco Liquoroso',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
"Vino 'Oltrepò Pavese' Bianco Spumante, varietà Moscato'",vino 'Bianco Spumante',"DOC vino 'Oltrepò Pavese', DOCG vino 'Oltrepò Pavese'","Vitigno 'Malvasia Di Candia Aromatica': massimo (<=) 15%, Vitigno 'Moscato Bianco': minimo (>=) 85%",85%,15%,"Vitigno 'Malvasia Di Candia Aromatica', Vitigno 'Moscato Bianco'",Lombardia,"Provincia di Pavia, Provincia di Pavia","Borgo Priolo, Borgoratto Mormorolo, Bosnasco, Broni, Calvignano, Canevino, Canneto Pavese, Castana, Lombardy, Casteggio, Cecima, Cigognola, Codevilla, Corvino San Quirico, Fortunago, Golferenzo, Montalto Pavese, Montebello della Battaglia, Montecalvo Versiggia, Montescano, Montesegale, Mornico Losana, Oliva Gessi, Ponte Nizza, Redavalle, Retorbido, Rivanazzano Terme, Rocca Susella, Rovescala, Ruino, San Damiano al Colle, Santa Maria della Versa, Torrazza Coste, Torricella Verzate, Volpara, Zenevredo"
